"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M740","2020-02-19 17:00:00","15.000","360.000","2.300","18.800","0.700","1020.900","","0.000","-99.000","-99.000","-99.000","20.400","","10.100",""
"C0K460","2020-02-19 17:00:00","60.000","360.000","4.000","18.500","0.690","1015.300","","0.000","-99.000","-99.000","-99.000","20.600","","11.000",""
"C0X100","2020-02-19 17:00:00","10.000","326.000","2.700","20.000","0.600","1020.300","","0.000","-99.000","-99.000","-99.000","21.600","","12.500",""
"C0K560","2020-02-19 17:00:00","117.000","340.000","1.900","20.100","0.620","1010.300","","0.000","-99.000","-99.000","-99.000","21.700","","9.300",""
"C0R150","2020-02-19 17:00:00","105.000","292.000","1.600","22.400","0.460","1008.900","","0.000","-99.000","-99.000","-99.000","25.700","","12.200",""
"C0F860","2020-02-19 17:00:00","2215.000","214.000","2.300","7.500","0.910","784.100","","0.000","-99.000","-99.000","-99.000","13.100","","0.800",""
"C0U890","2020-02-19 17:00:00","116.000","0.000","0.100","17.700","0.710","1012.000","","0.000","-99.000","-99.000","-99.000","17.800","","11.800",""
"C0G800","2020-02-19 17:00:00","15.000","32.000","4.800","17.100","0.810","1021.600","","0.000","-99.000","-99.000","-99.000","19.600","","10.600",""
"C0F850","2020-02-19 17:00:00","379.000","313.000","1.500","17.700","0.660","978.800","","0.000","-99.000","-99.000","-99.000","20.300","","8.500",""
"C0AH50","2020-02-19 17:00:00","275.000","353.000","2.100","18.300","0.590","990.700","","0.000","-99.000","-99.000","-99.000","19.100","","11.500",""
"C0Z160","2020-02-19 17:00:00","124.000","313.000","0.400","18.000","0.650","1011.200","","0.000","-99.000","-99.000","-99.000","19.800","","10.600",""
"C0R540","2020-02-19 17:00:00","17.000","279.000","2.400","22.000","0.600","1020.500","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0K480","2020-02-19 17:00:00","56.000","343.000","3.800","18.200","0.740","1016.400","","0.000","-99.000","-99.000","-99.000","20.500","","10.400",""
"C0H890","2020-02-19 17:00:00","440.000","262.000","1.500","19.000","0.520","971.300","","0.000","-99.000","-99.000","-99.000","21.700","","8.900",""
"C0S770","2020-02-19 17:00:00","375.000","0.000","0.200","16.000","0.820","980.700","","0.000","-99.000","-99.000","-99.000","19.100","","12.900",""
"C0X230","2020-02-19 17:00:00","29.000","353.000","3.800","19.200","0.640","1021.200","","0.000","-99.000","-99.000","-99.000","21.200","","9.600",""
"C0B010","2020-02-19 17:00:00","38.000","119.000","2.200","19.000","0.600","1016.700","","0.000","-99.000","-99.000","-99.000","20.300","","11.800",""
"C0R490","2020-02-19 17:00:00","49.000","289.000","2.900","22.300","0.500","1016.000","","0.000","-99.000","-99.000","-99.000","23.300","","13.800",""
"C0V440","2020-02-19 17:00:00","27.000","294.000","1.000","21.000","0.520","1019.000","","0.000","-99.000","-99.000","-99.000","23.200","","13.600",""
"C0SA40","2020-02-19 17:00:00","200.000","167.000","1.100","18.000","0.690","1001.600","","0.000","-99.000","-99.000","-99.000","21.600","","9.000",""
"C0Z280","2020-02-19 17:00:00","224.000","73.000","1.600","16.500","0.770","999.800","","0.000","-99.000","-99.000","-99.000","19.700","","11.100",""
"C0Z070","2020-02-19 17:00:00","247.000","351.000","3.100","16.200","0.760","995.300","","0.000","-99.000","-99.000","-99.000","20.900","","10.400",""
"CM0180","2020-02-19 17:00:00","313.000","0.000","0.100","20.200","0.540","986.900","","0.000","-99.000","-99.000","-99.000","24.100","","11.400",""
"C0T9N0","2020-02-19 17:00:00","261.000","123.000","1.600","17.700","0.660","994.400","","0.000","-99.000","-99.000","-99.000","19.900","","10.900",""
"C0K470","2020-02-19 17:00:00","97.000","301.000","2.400","19.400","0.700","1011.800","","0.000","-99.000","-99.000","-99.000","21.900","","9.400",""
"C0R720","2020-02-19 17:00:00","214.000","344.000","3.300","17.600","0.710","998.800","","0.500","-99.000","-99.000","-99.000","20.200","","14.200",""
"C0V650","2020-02-19 17:00:00","28.000","343.000","5.500","21.000","0.640","1021.400","","0.000","-99.000","-99.000","-99.000","21.800","","12.300",""
"C0H9C0","2020-02-19 17:00:00","3402.000","320.000","0.900","2.300","0.560","677.200","","0.000","-99.000","-99.000","-99.000","5.200","","-4.100",""
"C0U780","2020-02-19 17:00:00","15.000","240.000","0.900","18.300","0.660","1023.100","","0.000","-99.000","-99.000","-99.000","18.900","","12.600",""
"C0U760","2020-02-19 17:00:00","22.000","0.000","0.000","16.900","0.880","1023.600","","0.000","-99.000","-99.000","-99.000","20.000","","12.600",""
"C0X290","2020-02-19 17:00:00","10.000","359.000","5.600","18.100","0.790","1022.100","","0.000","-99.000","-99.000","-99.000","18.900","","12.000",""
"C0E830","2020-02-19 17:00:00","37.000","16.000","3.400","17.200","0.740","1019.400","","0.000","9.000","354.000","","19.200","","9.500",""
"C0K330","2020-02-19 17:00:00","38.000","354.000","1.500","18.700","0.690","1018.600","","0.000","-99.000","-99.000","-99.000","21.100","","10.200",""
"C0M660","2020-02-19 17:00:00","40.000","345.000","3.300","18.800","0.690","1019.200","","0.000","-99.000","-99.000","-99.000","20.500","","10.600",""
"C0D580","2020-02-19 17:00:00","120.000","0.000","0.000","17.000","0.760","1009.700","","0.000","-99.000","-99.000","-99.000","21.000","","6.900",""
"C0R640","2020-02-19 17:00:00","21.000","295.000","4.000","21.300","0.660","1021.100","","0.000","-99.000","-99.000","-99.000","21.600","","14.700",""
"C0E810","2020-02-19 17:00:00","53.000","12.000","2.700","15.900","0.810","1018.400","","0.000","-99.000","-99.000","-99.000","20.400","","6.900",""
"C0G830","2020-02-19 17:00:00","27.000","4.000","3.200","18.000","0.770","1018.700","","0.000","-99.000","-99.000","-99.000","19.900","","10.300",""
"C0A550","2020-02-19 17:00:00","422.000","0.000","0.000","14.600","0.890","975.200","","0.000","-99.000","-99.000","-99.000","18.600","","9.100",""
"C0G750","2020-02-19 17:00:00","31.000","345.000","2.500","17.700","0.720","1020.700","","0.000","-99.000","-99.000","-99.000","20.000","","10.400",""
"C0Z270","2020-02-19 17:00:00","343.000","0.000","0.000","15.600","0.770","985.200","","0.000","-99.000","-99.000","-99.000","17.900","","11.100",""
"C0UA30","2020-02-19 17:00:00","1397.000","0.000","0.000","7.900","1.000","867.200","","0.000","-99.000","-99.000","-99.000","11.100","","1.900",""
"C0I080","2020-02-19 17:00:00","536.000","226.000","0.600","17.100","0.610","964.100","","0.000","-99.000","-99.000","-99.000","22.200","","9.500",""
"C0UA00","2020-02-19 17:00:00","392.000","121.000","0.500","15.700","0.740","979.600","","0.000","-99.000","-99.000","-99.000","20.200","","7.700",""
"C0AD40","2020-02-19 17:00:00","32.000","139.000","1.300","19.700","0.580","1018.900","","0.000","-99.000","-99.000","-99.000","21.700","","12.600",""
"C0G900","2020-02-19 17:00:00","20.000","19.000","4.500","17.000","0.830","1020.000","","0.000","10.600","16.000","","18.600","","12.200",""
"C0S660","2020-02-19 17:00:00","794.000","314.000","0.500","13.800","0.800","935.200","","0.000","-99.000","-99.000","-99.000","17.200","","7.200",""
"C0M640","2020-02-19 17:00:00","155.000","338.000","2.100","20.100","0.610","1004.800","","0.000","-99.000","-99.000","-99.000","21.400","","11.100",""
"C0R660","2020-02-19 17:00:00","20.000","1.000","0.600","21.400","0.600","1021.400","","0.000","-99.000","-99.000","-99.000","22.000","","13.300",""
"C0UA10","2020-02-19 17:00:00","1711.000","0.000","0.000","6.100","1.000","837.200","","0.500","-99.000","-99.000","-99.000","9.600","","0.000",""
"C0V770","2020-02-19 17:00:00","26.000","308.000","1.300","22.100","0.510","1019.400","","0.000","-99.000","-99.000","-99.000","22.700","","12.500",""
"C0E730","2020-02-19 17:00:00","26.000","8.000","1.400","16.800","0.730","1019.500","","0.000","-99.000","-99.000","-99.000","19.800","","9.400",""
"C0V810","2020-02-19 17:00:00","32.000","314.000","3.000","20.600","0.610","1018.000","","0.000","-99.000","-99.000","-99.000","20.700","","13.400",""
"C0A9C0","2020-02-19 17:00:00","35.000","111.000","2.000","19.800","0.580","1019.900","","0.000","-99.000","-99.000","-99.000","21.600","","14.000",""
"C0X310","2020-02-19 17:00:00","9.000","353.000","7.200","18.300","0.750","1023.100","","0.000","-99.000","-99.000","-99.000","19.300","","11.700",""
"C0K280","2020-02-19 17:00:00","23.000","359.000","3.200","18.100","0.710","1023.000","","0.000","-99.000","-99.000","-99.000","22.000","","9.000",""
"C0M650","2020-02-19 17:00:00","20.000","352.000","3.100","18.500","0.650","1021.400","","0.000","-99.000","-99.000","-99.000","20.500","","10.400",""
"C0S910","2020-02-19 17:00:00","212.000","134.000","0.300","18.800","0.680","1000.100","","0.000","-99.000","-99.000","-99.000","20.300","","17.100",""
"C0D570","2020-02-19 17:00:00","15.000","5.000","2.200","16.700","0.770","1022.400","","0.000","-99.000","-99.000","-99.000","21.000","","8.300",""
"C0M710","2020-02-19 17:00:00","15.000","360.000","4.000","18.000","0.690","1021.800","","0.000","-99.000","-99.000","-99.000","19.300","","11.000",""
"C0V490","2020-02-19 17:00:00","20.000","329.000","1.600","20.800","0.600","1020.700","","0.000","-99.000","-99.000","-99.000","21.700","","14.900",""
"C0E870","2020-02-19 17:00:00","34.000","22.000","3.100","16.400","0.740","1022.000","","0.000","8.700","31.000","","19.600","","8.400",""
"C0M800","2020-02-19 17:00:00","440.000","0.000","0.200","18.700","0.600","972.400","","0.000","-99.000","-99.000","-99.000","20.200","","10.500",""
"C0A570","2020-02-19 17:00:00","360.000","86.000","0.800","15.000","0.770","982.300","","0.000","-99.000","-99.000","-99.000","16.700","","9.600",""
"C0S790","2020-02-19 17:00:00","236.000","330.000","0.300","16.300","0.800","998.300","","0.000","-99.000","-99.000","-99.000","23.400","","12.400",""
"C0D590","2020-02-19 17:00:00","143.000","39.000","2.900","15.200","0.830","1008.000","","0.000","-99.000","-99.000","-99.000","19.700","","11.100",""
"C0U990","2020-02-19 17:00:00","31.000","307.000","0.600","18.200","0.650","1021.700","","0.000","-99.000","-99.000","-99.000","18.700","","12.100",""
"C0M700","2020-02-19 17:00:00","150.000","343.000","0.500","21.100","0.560","1006.200","","0.000","-99.000","-99.000","-99.000","22.100","","9.500",""
"C0A970","2020-02-19 17:00:00","96.000","211.000","2.300","17.000","0.870","1013.800","","0.000","-99.000","-99.000","-99.000","20.500","","13.500",""
"CM0110","2020-02-19 17:00:00","7.000","30.000","5.100","17.100","0.700","1023.000","","-99.000","-99.000","-99.000","-99.000","19.400","","11.800",""
"C0S940","2020-02-19 17:00:00","150.000","314.000","2.000","16.900","0.730","1006.800","","2.000","-99.000","-99.000","-99.000","19.900","","12.800",""
"C0X250","2020-02-19 17:00:00","33.000","7.000","1.900","20.000","0.630","1019.300","","0.000","-99.000","-99.000","-99.000","21.300","","11.100",""
"C0K520","2020-02-19 17:00:00","10.000","14.000","2.100","17.800","0.720","1021.300","","0.000","-99.000","-99.000","-99.000","19.900","","10.600",""
"C0Z200","2020-02-19 17:00:00","153.000","342.000","0.400","17.600","0.690","1007.800","","0.000","-99.000","-99.000","-99.000","19.700","","9.700",""
"C0V740","2020-02-19 17:00:00","60.000","317.000","2.700","21.600","0.510","1016.400","","0.000","-99.000","-99.000","-99.000","23.400","","11.800",""
"C0V790","2020-02-19 17:00:00","410.000","230.000","2.800","19.800","0.490","974.100","","0.000","-99.000","-99.000","-99.000","23.300","","12.400",""
"C0G860","2020-02-19 17:00:00","45.000","332.000","2.200","19.700","0.630","1017.100","","0.000","-99.000","-99.000","-99.000","22.200","","11.200",""
"C0F0A0","2020-02-19 17:00:00","3587.000","143.000","0.300","-0.600","0.660","663.400","","1.000","7.200","91.000","","3.100","","-3.600",""
"C0Z250","2020-02-19 17:00:00","1124.000","0.000","0.000","9.800","0.990","897.500","","0.000","-99.000","-99.000","-99.000","14.400","","6.000",""
"C0K440","2020-02-19 17:00:00","35.000","353.000","4.300","17.800","0.730","1019.400","","0.000","-99.000","-99.000","-99.000","19.500","","10.100",""
"C0T900","2020-02-19 17:00:00","160.000","0.000","0.200","16.600","0.710","1004.600","","0.000","-99.000","-99.000","-99.000","20.600","","11.100",""
"C0F9V0","2020-02-19 17:00:00","525.000","289.000","2.500","17.700","0.730","963.400","","-99.000","-99.000","-99.000","-99.000","19.600","","9.700",""
"C0UA20","2020-02-19 17:00:00","2619.000","190.000","2.800","3.900","0.870","-99.000","","0.000","-99.000","-99.000","-99.000","11.800","","-0.800",""
"C0M850","2020-02-19 17:00:00","695.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C620","2020-02-19 17:00:00","19.000","355.000","1.800","18.900","0.730","1019.800","","0.000","-99.000","-99.000","-99.000","23.000","","12.600",""
"C0I360","2020-02-19 17:00:00","300.000","256.000","2.000","19.300","0.520","987.200","","0.000","-99.000","-99.000","-99.000","20.000","","11.200",""
"C0M810","2020-02-19 17:00:00","1354.000","322.000","0.500","10.500","0.890","872.000","","0.000","-99.000","-99.000","-99.000","14.500","","6.900",""
"C0AC80","2020-02-19 17:00:00","40.000","81.000","1.300","18.900","0.600","1018.100","","0.000","7.100","75.000","","20.900","","10.200",""
"CM0140","2020-02-19 17:00:00","26.000","73.000","0.600","19.200","0.600","1021.900","","2.000","-99.000","-99.000","-99.000","20.200","","14.400",""
"C0SA20","2020-02-19 17:00:00","857.000","10.000","0.900","11.700","0.960","926.900","","0.000","-99.000","-99.000","-99.000","14.900","","8.400",""
"C0K490","2020-02-19 17:00:00","91.000","329.000","2.500","19.800","0.640","1012.300","","0.000","-99.000","-99.000","-99.000","21.500","","10.000",""
"C0V820","2020-02-19 17:00:00","441.000","353.000","0.700","19.300","0.550","973.700","","0.000","-99.000","-99.000","-99.000","21.500","","9.800",""
"C0S810","2020-02-19 17:00:00","65.000","343.000","0.600","19.000","0.690","1019.500","","0.000","-99.000","-99.000","-99.000","22.800","","12.500",""
"C0R580","2020-02-19 17:00:00","10.000","306.000","3.100","21.700","0.620","1021.400","","0.000","-99.000","-99.000","-99.000","22.300","","13.600",""
"C0Z330","2020-02-19 17:00:00","488.000","98.000","1.300","14.500","0.740","969.700","","0.000","-99.000","-99.000","-99.000","19.100","","10.000",""
"C0E590","2020-02-19 17:00:00","40.000","16.000","2.100","16.100","0.770","1018.600","","0.000","-99.000","-99.000","-99.000","20.100","","7.300",""
"C0D540","2020-02-19 17:00:00","227.000","318.000","1.300","16.200","0.770","998.000","","0.000","-99.000","-99.000","-99.000","20.400","","7.300",""
"C0K420","2020-02-19 17:00:00","42.000","9.000","2.800","18.000","0.700","1018.200","","0.000","-99.000","-99.000","-99.000","20.400","","10.000",""
"C0Z180","2020-02-19 17:00:00","34.000","302.000","2.000","18.100","0.650","1020.800","","0.000","-99.000","-99.000","-99.000","19.900","","13.200",""
"C0AD10","2020-02-19 17:00:00","27.000","2.000","1.000","20.400","0.500","1019.900","","0.000","-99.000","-99.000","-99.000","21.100","","12.800",""
"C0M720","2020-02-19 17:00:00","225.000","300.000","3.000","19.500","0.600","996.700","","0.000","-99.000","-99.000","-99.000","20.400","","10.900",""
"C0V450","2020-02-19 17:00:00","51.000","302.000","1.600","21.200","0.500","1016.500","","0.000","-99.000","-99.000","-99.000","23.200","","13.600",""
"C0R280","2020-02-19 17:00:00","242.000","49.000","0.500","17.300","0.810","995.700","","1.000","-99.000","-99.000","-99.000","19.900","","13.200",""
"C0E610","2020-02-19 17:00:00","850.000","0.000","0.200","12.700","0.810","927.200","","0.000","-99.000","-99.000","-99.000","17.700","","8.600",""
"C0V610","2020-02-19 17:00:00","22.000","314.000","3.300","20.700","0.690","1020.000","","0.000","-99.000","-99.000","-99.000","21.400","","11.800",""
"C0Z310","2020-02-19 17:00:00","59.000","356.000","1.300","17.300","0.770","1018.600","","0.000","-99.000","-99.000","-99.000","20.500","","13.800",""
"C0S700","2020-02-19 17:00:00","507.000","0.000","0.000","14.000","0.890","967.100","","0.000","-99.000","-99.000","-99.000","18.200","","10.200",""
"C0T9G0","2020-02-19 17:00:00","605.000","42.000","0.600","13.000","0.990","956.900","","0.000","-99.000","-99.000","-99.000","16.800","","9.700",""
"C0U520","2020-02-19 17:00:00","517.000","0.000","0.000","13.500","0.990","967.100","","0.000","-99.000","-99.000","-99.000","16.400","","8.400",""
"C0E750","2020-02-19 17:00:00","62.000","30.000","2.100","16.200","0.750","1016.400","","0.000","-99.000","-99.000","-99.000","19.300","","9.600",""
"C0G660","2020-02-19 17:00:00","27.000","354.000","3.500","18.800","0.680","1021.900","","0.000","-99.000","-99.000","-99.000","21.700","","10.500",""
"C0W140","2020-02-19 17:00:00","21.000","104.000","4.900","13.600","0.700","1022.900","","0.000","-99.000","-99.000","-99.000","15.200","","8.600",""
"C0U720","2020-02-19 17:00:00","1260.000","24.000","1.900","9.500","1.000","894.000","","0.000","-99.000","-99.000","-99.000","13.700","","3.200",""
"C0R690","2020-02-19 17:00:00","248.000","35.000","1.100","17.900","0.710","993.900","","0.000","-99.000","-99.000","-99.000","21.100","","13.300",""
"C0X150","2020-02-19 17:00:00","18.000","355.000","4.100","20.100","0.720","1022.500","","0.000","-99.000","-99.000","-99.000","21.900","","11.100",""
